Id,SalePrice
2734,134163.09793770668
2735,146909.2887870405
2736,121702.45242439487
2737,131061.60186657913
2738,168727.35112217313
2739,128594.12566737119
2740,142027.24963542388
2741,149497.59695091282
2742,142151.84085128282
2743,157391.1391280937
2744,137388.50459198438
2745,131765.46565743117
2746,135616.48695990088
2747,116604.06015438704
2748,129728.6099922053
2749,133313.56606362332
2750,135679.31504038183
2751,201409.46875961727
2752,167910.89056088697
2753,198054.99754043744
2754,135674.44014803006
2755,87453.41214589294
2756,58152.036052412914
2757,78390.81391106256
2758,151442.6500704024
2759,134973.09378158898
2760,147849.92527658917
2761,148534.40621913306
2762,197901.4270340687
2763,152193.11583558892
2764,308215.8008644501
2765,137494.19930164708
2766,85565.77007007386
2767,129601.54442090368
2768,131880.9552438927
2769,152674.862816852
2770,119901.52682715257
2771,120032.5593126457
2772,142854.7514950649
2773,138023.85762095518
2774,127530.42159022027
2775,140655.56479955348
2776,141474.43576296623
2777,105149.88836818411
2778,122653.57775400009
2779,103454.96430020277
2780,97487.40668472913
2781,95555.20405567494
2782,97322.35576877467
2783,124551.20550454965
2784,134514.5663653708
2785,67430.08998371733
2786,118232.66045036043
2787,74383.5734305329
2788,180999.76715049482
2789,87400.8707152345
2790,113417.44270713773
2791,59378.39618235799
2792,184919.49792411737
2793,90074.76166051762
2794,118985.00773355362
2795,99180.7656590255
2796,184379.01991066805
2797,106634.04111943506
2798,119707.58427161591
2799,64920.3126186238
2800,103906.82786598966
2801,129439.24096531718
2802,163855.32562446728
2803,130657.35354241218
2804,97846.99162043942
2805,85958.68134778982
2806,158782.25901186268
2807,149346.6883263196
2808,133993.93065724004
2809,126741.71619387678
2810,155608.52556858692
2811,152112.71007637982
2812,153720.4627474271
2813,157518.978381667
2814,101394.05622820873
2815,281383.83146624285
2816,138255.30359871953
2817,128752.35338979837
2818,167959.46212977782
2819,141700.03346957816
2820,105577.50954498343
2821,203231.80335112748
2822,308589.86793366395
2823,173726.16285608325
2824,135016.92952715594
2825,130725.4951730684
2826,141128.93466560243
2827,208270.62413704448
2828,191839.83887373368
2829,230753.2553208861
2830,177869.97758122766
2831,243518.54560537782
2832,280147.1853346595
2833,207245.9607659764
2834,226316.85163033108
2835,184898.52292299076
2836,155412.24530514717
2837,150681.65313138947
2838,170223.4216610398
2839,198747.2207711669
2840,201932.5289671397
2841,226868.70103989137
2842,153535.36134654525
2843,159653.9017838265
2844,123171.84837963954
2845,200403.9075074948
2846,202132.86852220542
2847,212374.25749851207
2848,199609.64638907905
2849,279341.6393237487
2850,227133.07081735303
2851,241171.08919512312
2852,231244.76486004386
2853,142851.54250019026
2854,200637.05896162536
2855,200436.30833689985
2856,185991.7019063346
2857,199125.63883000053
2858,121870.30530248888
2859,127711.01360238089
2860,125373.39567747345
2861,192964.3361204595
2862,122466.78690205232
2863,232660.34155001628
2864,144041.6858838966
2865,137132.6985578378
2866,91565.00677813412
2867,102015.82587817333
2868,113489.50178295672
2869,136246.66285412048
2870,92091.96454198235
2871,49938.77004977083
2872,97405.44239149512
2873,146323.7112322927
2874,114926.04083973587
2875,165741.49448665988
2876,139682.4196381462
2877,161312.88018569598
2878,145180.72576575767
2879,119342.06231496434
2880,142194.26381341243
2881,166685.45765992196
2882,177651.83371008502
2883,180219.2808917455
2884,184717.4934939881
2885,192823.41749624282
2886,82688.58303920606
2887,134667.44184470328
2888,54142.80506979077
2889,80107.15598895612
2890,137560.28800933625
2891,48570.75398760526
2892,92678.24232588209
2893,51885.4766718192
2894,301993.82889745623
2895,282712.5803353092
2896,205815.26306400215
2897,146887.53067028933
2898,214294.65821034435
2899,155578.2518829245
2900,182889.71784757535
2901,189963.51873231714
2902,376529.6787626998
2903,367381.91472452885
2904,86665.60030929807
2905,195807.71209787263
2906,109207.86571549298
2907,133045.00903127287
2908,134072.51438691936
2909,79944.57932504672
2910,80163.49886653968
2911,135573.58055857196
2912,84168.36783642939
2913,73978.31135306365
2914,76235.28339033909
2915,82409.41734071022
2916,180490.655574435
2917,119212.50378036755
2918,226833.87963552572
